city,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_mean,pressure_msl_mean,cloud_cover_mean,shortwave_radiation_sum,apparent_temperature_max,weather_code
Lankaran,2022-02-19,14.8,5.2,10.1,0.0,0.0,0.0,7.0,18.0,76,1016.4,47,14.08,14.1,3
Lankaran,2022-02-20,9.6,6.5,8.1,7.5,7.5,0.0,10.5,21.2,93,1021.7,100,5.07,8.1,61
Lankaran,2022-02-21,12.9,6.8,10.0,0.3,0.3,0.0,16.6,36.0,86,1014.7,65,13.75,11.6,51
Lankaran,2022-02-22,11.5,8.0,9.5,0.4,0.4,0.0,10.7,24.5,82,1018.3,78,10.86,10.1,51
Lankaran,2022-02-23,12.6,7.9,9.7,0.0,0.0,0.0,9.0,21.6,90,1019.0,90,10.42,11.5,3
Lankaran,2022-02-24,14.0,8.4,10.8,0.0,0.0,0.0,9.4,21.6,89,1020.9,52,12.37,13.6,3
Lankaran,2022-02-25,12.8,8.3,10.4,1.0,1.0,0.0,11.0,25.2,94,1016.6,94,9.59,12.1,53
Lankaran,2022-02-26,14.8,7.9,11.0,0.0,0.0,0.0,13.6,26.3,87,1010.9,82,12.69,13.9,3
Lankaran,2022-02-27,15.5,7.8,11.8,0.0,0.0,0.0,18.8,37.8,66,1019.8,8,15.24,12.0,2
Lankaran,2022-02-28,12.2,9.2,10.9,3.0,3.0,0.0,18.0,36.4,89,1023.6,97,7.09,10.3,53
Lankaran,2022-03-01,13.7,9.6,11.4,0.1,0.1,0.0,13.0,28.4,90,1020.6,99,9.44,12.1,51
Lankaran,2022-03-02,13.1,9.0,10.6,0.0,0.0,0.0,11.5,26.6,91,1018.1,94,9.95,11.7,3
Lankaran,2022-03-03,14.4,8.1,10.8,0.0,0.0,0.0,16.2,31.7,90,1007.6,100,8.36,12.3,3
Lankaran,2022-03-04,19.3,7.5,13.8,2.3,2.3,0.0,33.3,65.2,56,1000.8,34,15.89,16.2,61
Lankaran,2022-03-05,12.1,6.2,9.0,0.0,0.0,0.0,16.6,32.8,63,1012.5,42,16.21,10.8,3
Lankaran,2022-03-06,12.4,6.2,9.5,0.0,0.0,0.0,18.7,35.6,49,1015.0,52,16.56,10.5,3
Lankaran,2022-03-07,7.5,5.9,6.6,10.1,10.1,0.0,14.3,39.2,85,1019.6,84,3.86,4.5,61
Lankaran,2022-03-08,10.0,5.3,7.5,0.2,0.2,0.0,10.9,24.5,86,1010.9,72,10.64,8.1,51
Lankaran,2022-03-09,10.9,5.7,8.8,0.2,0.2,0.0,11.7,27.0,81,1010.1,91,7.62,8.5,51
Lankaran,2022-03-10,8.3,6.7,7.7,4.7,4.7,0.0,27.1,52.6,89,1009.9,100,4.16,5.9,53
Lankaran,2022-03-11,10.0,7.0,8.5,6.5,6.5,0.0,17.8,36.7,92,1009.6,100,4.41,7.9,53
Lankaran,2022-03-12,9.5,5.3,7.1,2.9,2.9,0.0,21.9,44.6,85,1015.4,94,4.8,8.3,55
Lankaran,2022-03-13,7.8,5.9,6.7,14.4,14.4,0.0,20.0,37.1,89,1021.7,100,3.13,5.1,61
Lankaran,2022-03-14,5.9,3.5,4.4,16.5,16.5,0.0,17.7,38.5,91,1028.0,100,2.45,2.1,61
Lankaran,2022-03-15,4.7,2.8,3.8,11.0,11.0,0.0,22.0,42.1,91,1025.1,100,2.65,0.4,53
Lankaran,2022-03-16,7.5,2.3,4.2,7.5,5.2,1.61,23.1,46.8,79,1022.2,70,12.49,2.9,73
Lankaran,2022-03-17,9.5,0.4,5.4,0.2,0.2,0.0,20.1,42.1,70,1023.7,33,18.77,6.3,51
Lankaran,2022-03-18,7.0,3.9,5.5,18.4,18.4,0.0,20.1,38.9,88,1026.5,100,3.12,4.9,61
Lankaran,2022-03-19,7.4,4.8,6.1,16.5,16.5,0.0,12.6,26.3,89,1027.5,100,3.15,5.4,61
Lankaran,2022-03-20,6.0,1.7,4.7,49.0,40.9,5.67,21.1,40.7,91,1026.3,100,1.84,3.5,75
Lankaran,2022-03-21,2.1,1.0,1.5,14.5,4.1,7.28,10.5,18.4,95,1029.3,100,4.72,-0.8,75
Lankaran,2022-03-22,4.3,1.6,3.0,3.1,2.6,0.35,14.1,31.0,82,1027.0,100,4.95,0.9,73
Lankaran,2022-03-23,5.6,2.6,4.0,5.0,4.6,0.28,11.8,21.2,83,1032.3,100,5.36,3.0,71
Lankaran,2022-03-24,8.4,3.5,5.9,6.3,4.9,0.98,21.4,42.5,86,1019.3,100,7.59,5.6,73
Lankaran,2022-03-25,11.1,4.6,7.8,0.0,0.0,0.0,13.4,30.6,71,1014.0,57,19.27,9.6,3
Lankaran,2022-03-26,11.2,4.5,8.0,0.7,0.7,0.0,11.4,23.8,79,1019.5,73,12.11,9.1,51
Lankaran,2022-03-27,13.0,6.5,9.0,0.0,0.0,0.0,11.7,24.8,71,1020.8,36,18.0,12.1,3
Lankaran,2022-03-28,13.5,6.1,9.0,1.2,1.2,0.0,15.0,34.2,64,1022.8,32,19.32,12.7,51
Lankaran,2022-03-29,11.7,5.3,8.4,0.1,0.1,0.0,23.3,47.9,85,1029.8,72,16.78,8.4,51
Lankaran,2022-03-30,13.4,5.4,9.8,0.0,0.0,0.0,8.8,25.9,80,1019.1,73,19.81,13.2,3
Lankaran,2022-03-31,18.0,9.6,14.5,0.0,0.0,0.0,10.0,26.6,66,1019.2,51,18.04,18.5,3
Lankaran,2022-04-01,18.5,8.1,13.4,0.0,0.0,0.0,10.9,26.6,78,1020.2,12,20.08,19.3,2
Lankaran,2022-04-02,20.5,11.8,16.9,0.0,0.0,0.0,8.8,21.6,61,1013.7,6,21.12,21.2,2
Lankaran,2022-04-03,24.5,12.8,19.7,0.0,0.0,0.0,14.8,31.7,55,1007.3,9,21.54,25.3,1
Lankaran,2022-04-04,24.0,10.3,16.6,0.0,0.0,0.0,24.4,47.9,57,1010.4,56,20.57,23.0,3
Lankaran,2022-04-05,15.3,8.3,12.2,0.0,0.0,0.0,19.2,41.4,64,1018.9,62,19.66,13.3,3
Lankaran,2022-04-06,17.5,10.9,13.9,0.0,0.0,0.0,16.1,34.6,79,1012.7,87,17.83,17.0,3
Lankaran,2022-04-07,12.7,9.6,11.5,4.4,4.4,0.0,13.0,27.7,76,1018.8,97,8.2,11.6,55
Lankaran,2022-04-08,14.5,7.2,11.5,0.0,0.0,0.0,15.2,37.1,81,1009.0,66,20.78,14.0,3
Lankaran,2022-04-09,19.4,11.6,15.0,3.2,3.2,0.0,19.1,39.6,78,1010.3,100,12.43,17.3,61
Lankaran,2022-04-10,18.8,11.3,15.5,0.0,0.0,0.0,18.0,36.7,81,1015.4,49,20.94,19.0,3
Lankaran,2022-04-11,19.0,11.4,15.3,0.0,0.0,0.0,19.3,38.9,87,1009.7,16,21.08,20.7,2
Lankaran,2022-04-12,22.3,11.1,17.3,0.0,0.0,0.0,28.0,63.4,76,1000.4,42,20.78,21.2,3
Lankaran,2022-04-13,17.5,9.0,13.3,0.0,0.0,0.0,29.9,58.7,56,1009.4,20,23.02,14.0,3
Lankaran,2022-04-14,16.9,10.8,13.5,0.0,0.0,0.0,26.1,51.5,45,1016.6,42,22.78,15.6,3
Lankaran,2022-04-15,16.9,8.5,12.9,0.0,0.0,0.0,11.6,27.4,57,1019.1,42,21.39,15.7,3
Lankaran,2022-04-16,15.4,8.5,12.5,0.6,0.6,0.0,10.8,24.1,64,1021.0,88,17.59,13.9,51
Lankaran,2022-04-17,16.7,10.5,13.8,0.0,0.0,0.0,13.0,28.4,67,1019.5,37,21.62,17.0,3
Lankaran,2022-04-18,17.3,11.6,13.7,0.0,0.0,0.0,19.0,42.1,86,1017.9,11,23.32,17.1,3
Lankaran,2022-04-19,18.2,11.9,14.7,0.0,0.0,0.0,15.6,33.8,86,1013.9,59,22.01,19.4,3
Lankaran,2022-04-20,21.5,12.1,16.5,0.0,0.0,0.0,14.1,28.1,86,1009.3,80,19.62,23.3,3
Lankaran,2022-04-21,17.1,12.0,15.6,0.0,0.0,0.0,13.8,29.2,77,1016.3,73,10.37,16.3,3
Lankaran,2022-04-22,17.1,11.3,14.7,0.0,0.0,0.0,11.2,27.0,85,1016.8,33,17.22,17.4,3
Lankaran,2022-04-23,17.7,11.5,14.5,0.0,0.0,0.0,10.4,25.9,84,1018.0,20,22.31,18.6,2
Lankaran,2022-04-24,17.7,11.3,14.5,0.0,0.0,0.0,12.5,28.8,89,1016.2,71,18.8,17.8,3
Lankaran,2022-04-25,19.5,14.0,16.3,1.8,1.8,0.0,13.6,31.3,90,1014.0,86,17.3,20.5,55
Lankaran,2022-04-26,22.8,13.0,17.9,0.0,0.0,0.0,10.3,24.5,80,1013.0,94,21.68,24.2,3
Lankaran,2022-04-27,22.7,14.5,18.4,0.0,0.0,0.0,10.3,24.1,82,1011.8,51,21.28,25.4,3
Lankaran,2022-04-28,22.9,15.5,18.9,0.0,0.0,0.0,10.5,22.7,86,1013.2,41,22.05,26.5,3
Lankaran,2022-04-29,21.8,16.0,19.3,0.0,0.0,0.0,12.0,28.8,79,1014.4,64,19.5,24.2,3
Lankaran,2022-04-30,20.6,15.8,18.4,0.1,0.1,0.0,15.8,33.1,80,1013.4,76,15.4,20.7,51
Lankaran,2022-05-01,19.5,15.4,18.0,0.0,0.0,0.0,10.8,25.9,72,1012.7,59,21.64,20.5,3
Lankaran,2022-05-02,20.4,14.2,17.2,0.2,0.2,0.0,9.1,21.2,73,1011.8,98,10.76,19.9,51
Lankaran,2022-05-03,18.3,14.3,16.4,4.3,4.3,0.0,19.4,41.0,72,1014.4,90,15.35,18.3,55
Lankaran,2022-05-04,19.0,13.5,15.9,0.4,0.4,0.0,13.9,29.2,84,1013.6,67,18.47,19.9,51
Lankaran,2022-05-05,19.4,14.9,17.5,1.3,1.3,0.0,22.7,45.7,85,1008.3,76,18.01,19.6,51
Lankaran,2022-05-06,18.8,15.9,17.2,0.2,0.2,0.0,16.5,33.5,72,1011.8,77,8.37,18.1,51
Lankaran,2022-05-07,15.9,13.5,14.9,13.0,13.0,0.0,13.8,29.9,88,1015.5,100,5.9,16.4,55
Lankaran,2022-05-08,16.2,13.3,14.2,4.2,4.2,0.0,10.2,26.3,84,1016.1,99,11.97,15.5,53
Lankaran,2022-05-09,16.9,13.6,14.9,1.0,1.0,0.0,16.5,34.9,83,1016.7,97,11.32,15.5,51
Lankaran,2022-05-10,16.7,13.6,15.1,11.0,11.0,0.0,11.7,26.6,90,1016.3,98,10.0,16.7,63
Lankaran,2022-05-11,18.7,14.2,16.0,5.5,5.5,0.0,12.7,27.4,87,1016.5,70,13.88,18.8,61
Lankaran,2022-05-12,16.2,13.6,15.0,18.5,18.5,0.0,15.0,31.0,89,1019.5,94,6.51,16.9,63
Lankaran,2022-05-13,19.8,13.8,16.4,0.6,0.6,0.0,11.7,23.4,70,1023.1,55,22.5,20.1,51
Lankaran,2022-05-14,20.7,12.7,17.4,0.0,0.0,0.0,23.0,46.1,74,1018.2,2,26.68,21.4,1
Lankaran,2022-05-15,25.8,14.6,20.6,0.0,0.0,0.0,17.0,45.0,72,1012.1,28,24.92,28.0,3
Lankaran,2022-05-16,22.8,16.2,19.5,0.0,0.0,0.0,17.9,39.2,77,1010.2,39,20.58,25.7,3
Lankaran,2022-05-17,20.1,15.6,17.5,2.0,2.0,0.0,13.0,26.6,80,1016.6,62,16.44,21.1,53
Lankaran,2022-05-18,21.0,15.1,18.1,3.8,3.8,0.0,15.9,34.6,80,1015.4,51,20.57,21.9,63
Lankaran,2022-05-19,23.6,16.8,20.1,0.0,0.0,0.0,16.3,36.0,82,1012.5,7,24.82,26.4,1
Lankaran,2022-05-20,21.0,14.8,17.6,1.7,1.7,0.0,23.8,47.5,80,1013.7,66,12.9,21.3,51
Lankaran,2022-05-21,18.8,14.1,16.3,1.8,1.8,0.0,15.9,29.9,66,1021.3,43,22.01,18.7,53
Lankaran,2022-05-22,20.1,14.4,17.5,0.0,0.0,0.0,22.7,47.2,79,1011.7,14,27.12,20.7,3
Lankaran,2022-05-23,24.6,15.5,20.2,0.0,0.0,0.0,12.6,27.7,75,999.9,74,14.41,26.2,3
Lankaran,2022-05-24,23.0,16.6,18.9,1.5,1.5,0.0,17.7,37.8,72,1006.8,44,22.3,24.1,51
Lankaran,2022-05-25,17.5,14.8,15.9,13.2,13.2,0.0,20.9,42.8,85,1017.2,90,12.32,17.8,63
Lankaran,2022-05-26,18.4,14.0,16.0,6.8,6.8,0.0,16.5,37.1,84,1021.8,52,20.94,17.9,61
Lankaran,2022-05-27,20.2,13.8,17.4,0.0,0.0,0.0,19.2,41.0,84,1019.0,4,26.04,21.1,1
Lankaran,2022-05-28,21.8,14.6,18.7,0.0,0.0,0.0,19.5,41.4,85,1017.4,7,27.1,23.3,1
Lankaran,2022-05-29,24.1,15.4,20.1,0.0,0.0,0.0,14.5,30.6,81,1015.2,32,25.03,27.1,3
Lankaran,2022-05-30,25.8,17.2,21.3,0.0,0.0,0.0,13.0,29.5,83,1014.5,17,25.81,30.2,3
Lankaran,2022-05-31,25.8,17.0,21.8,0.0,0.0,0.0,14.1,30.6,77,1013.9,10,27.16,29.6,2
Lankaran,2022-06-01,25.9,15.9,21.7,0.0,0.0,0.0,12.5,28.1,71,1013.5,2,27.49,29.4,0
Lankaran,2022-06-02,28.3,19.2,23.7,0.0,0.0,0.0,14.1,30.2,68,1014.8,8,26.6,32.4,1
Lankaran,2022-06-03,27.3,19.1,23.3,0.0,0.0,0.0,14.9,31.7,70,1015.5,18,26.31,30.7,2
Lankaran,2022-06-04,27.4,19.2,23.6,0.0,0.0,0.0,14.5,32.4,70,1013.5,47,25.97,31.4,3
Lankaran,2022-06-05,27.8,19.6,24.1,0.0,0.0,0.0,11.4,31.0,76,1008.4,36,25.3,32.0,3
Lankaran,2022-06-06,28.2,20.0,24.5,0.0,0.0,0.0,12.2,27.7,73,1005.6,51,23.03,33.0,3
Lankaran,2022-06-07,27.1,20.3,24.7,0.0,0.0,0.0,9.7,20.5,60,1008.9,34,25.13,31.0,3
Lankaran,2022-06-08,25.6,19.0,22.9,0.0,0.0,0.0,9.0,21.2,54,1010.8,8,26.81,27.6,1
Lankaran,2022-06-09,26.1,17.9,23.2,0.0,0.0,0.0,15.5,33.8,63,1007.8,10,26.0,28.3,1
Lankaran,2022-06-10,26.2,20.0,23.0,0.0,0.0,0.0,15.2,31.7,61,1011.5,13,24.91,28.0,1
Lankaran,2022-06-11,25.3,17.5,22.2,0.0,0.0,0.0,10.6,24.1,67,1014.0,21,24.5,27.2,2
Lankaran,2022-06-12,26.1,18.5,22.6,0.0,0.0,0.0,18.4,40.3,70,1008.6,24,25.92,28.2,3
Lankaran,2022-06-13,25.9,19.9,23.0,0.0,0.0,0.0,22.5,46.1,81,1003.8,38,23.17,28.9,3
Lankaran,2022-06-14,27.5,20.2,24.1,0.0,0.0,0.0,12.6,29.9,72,1007.0,26,25.31,30.2,3
Lankaran,2022-06-15,29.1,21.4,25.9,0.0,0.0,0.0,12.8,27.4,69,1008.1,15,25.07,33.6,2
Lankaran,2022-06-16,31.0,22.8,26.6,0.0,0.0,0.0,19.6,39.6,60,1011.8,7,25.98,33.3,1
Lankaran,2022-06-17,28.2,22.6,25.1,0.0,0.0,0.0,19.3,41.4,72,1013.3,1,26.61,30.5,0
Lankaran,2022-06-18,26.1,20.9,23.4,2.9,2.9,0.0,17.1,35.3,79,1013.7,34,19.04,28.7,53
Lankaran,2022-06-19,26.5,19.6,23.4,0.0,0.0,0.0,14.6,33.1,75,1015.0,17,22.44,28.8,1
Lankaran,2022-06-20,26.8,20.4,24.0,0.0,0.0,0.0,15.1,35.3,69,1014.0,18,23.43,28.8,2
Lankaran,2022-06-21,27.6,20.3,24.2,0.0,0.0,0.0,18.4,40.0,72,1004.4,0,26.13,30.4,0
Lankaran,2022-06-22,31.8,20.8,26.6,0.0,0.0,0.0,28.5,54.0,67,995.1,2,26.31,35.5,1
Lankaran,2022-06-23,29.3,23.6,27.0,0.0,0.0,0.0,27.6,63.4,55,1002.4,16,23.93,31.9,2
Lankaran,2022-06-24,27.4,22.4,25.3,0.3,0.3,0.0,21.3,43.6,77,1008.1,43,21.16,31.0,51
Lankaran,2022-06-25,28.2,22.5,25.3,1.0,1.0,0.0,14.5,32.8,80,1007.0,46,22.96,32.0,51
Lankaran,2022-06-26,29.4,21.2,25.6,0.0,0.0,0.0,10.5,24.5,69,1004.1,44,23.32,33.6,3
Lankaran,2022-06-27,31.1,22.6,27.4,0.0,0.0,0.0,14.9,34.2,65,1004.4,1,26.43,35.7,0
Lankaran,2022-06-28,31.3,23.9,27.2,0.0,0.0,0.0,22.5,46.1,63,1004.6,0,26.63,33.8,0
Lankaran,2022-06-29,30.3,24.2,27.4,0.0,0.0,0.0,23.7,46.1,51,1008.5,1,26.74,31.9,0
Lankaran,2022-06-30,29.4,21.7,25.9,0.0,0.0,0.0,11.3,26.6,53,1010.9,0,26.73,32.6,0
Lankaran,2022-07-01,28.5,20.7,25.0,0.0,0.0,0.0,13.2,28.4,55,1009.1,0,26.65,30.7,0
Lankaran,2022-07-02,30.7,20.6,25.3,0.0,0.0,0.0,12.3,27.4,48,1007.2,1,26.48,32.4,0
Lankaran,2022-07-03,23.3,20.6,22.1,1.6,1.6,0.0,14.1,27.7,72,1012.5,62,8.36,25.6,51
Lankaran,2022-07-04,26.6,20.5,23.2,0.0,0.0,0.0,14.6,32.0,54,1014.7,39,17.41,26.6,3
Lankaran,2022-07-05,27.5,21.1,24.2,0.0,0.0,0.0,18.1,39.6,50,1014.0,0,26.62,27.9,0
Lankaran,2022-07-06,28.2,20.0,25.0,0.0,0.0,0.0,18.1,38.9,51,1013.8,15,25.49,29.6,2
Lankaran,2022-07-07,26.9,21.6,24.0,0.4,0.4,0.0,14.5,31.7,68,1013.7,54,18.06,27.7,51
Lankaran,2022-07-08,29.4,20.6,25.6,0.0,0.0,0.0,9.5,24.1,56,1010.8,16,24.74,31.5,1
Lankaran,2022-07-09,31.7,22.0,26.3,0.0,0.0,0.0,19.8,41.0,55,1007.6,0,26.07,33.6,0
Lankaran,2022-07-10,30.8,21.0,26.1,0.0,0.0,0.0,12.3,29.2,69,1005.1,4,25.83,35.7,1
Lankaran,2022-07-11,30.9,22.3,27.0,0.0,0.0,0.0,11.4,25.6,71,1004.5,1,25.68,35.8,0
Lankaran,2022-07-12,30.4,23.3,26.9,0.0,0.0,0.0,22.5,45.0,64,1010.8,0,25.94,33.8,0
Lankaran,2022-07-13,31.5,21.9,27.1,0.0,0.0,0.0,11.4,27.0,56,1009.4,0,26.03,35.9,0
Lankaran,2022-07-14,33.2,21.5,28.1,0.0,0.0,0.0,10.6,24.5,59,1007.3,0,26.03,36.9,0
Lankaran,2022-07-15,30.2,24.2,27.3,0.0,0.0,0.0,11.3,23.0,61,1012.0,3,25.03,35.5,1
Lankaran,2022-07-16,30.3,21.8,26.6,0.0,0.0,0.0,14.1,29.2,78,1008.3,4,25.72,35.9,2
Lankaran,2022-07-17,33.1,21.8,28.3,0.0,0.0,0.0,12.3,28.1,62,1007.6,0,25.99,37.2,0
Lankaran,2022-07-18,34.7,24.8,29.6,0.0,0.0,0.0,13.3,28.4,46,1007.8,0,25.92,36.6,0
Lankaran,2022-07-19,33.1,25.3,29.4,0.0,0.0,0.0,12.0,23.0,55,1009.8,0,25.4,38.2,0
Lankaran,2022-07-20,31.2,24.9,28.0,0.0,0.0,0.0,17.1,38.9,61,1009.3,1,24.91,34.7,0
Lankaran,2022-07-21,29.5,22.8,26.6,0.0,0.0,0.0,13.8,32.4,59,1006.2,0,25.05,32.1,0
Lankaran,2022-07-22,29.5,24.6,27.1,0.0,0.0,0.0,19.9,44.3,50,1007.6,1,25.13,31.1,0
Lankaran,2022-07-23,29.0,23.2,26.6,0.5,0.5,0.0,11.2,27.0,65,1008.8,19,20.98,32.4,51
Lankaran,2022-07-24,25.2,22.8,23.9,18.7,18.7,0.0,15.6,29.9,80,1008.7,67,9.78,28.3,63
Lankaran,2022-07-25,25.5,22.1,23.3,2.0,2.0,0.0,10.9,23.0,81,1010.2,53,12.5,28.5,51
Lankaran,2022-07-26,27.8,20.9,24.9,0.0,0.0,0.0,16.3,34.9,74,1009.8,15,21.96,30.9,1
Lankaran,2022-07-27,28.8,22.3,25.7,0.0,0.0,0.0,11.8,26.6,76,1007.6,39,17.66,32.5,3
Lankaran,2022-07-28,27.6,23.2,25.5,1.0,1.0,0.0,12.3,27.7,75,1011.1,26,15.75,31.4,51
Lankaran,2022-07-29,28.1,23.1,25.5,0.0,0.0,0.0,10.5,23.8,70,1014.0,29,22.57,32.0,3
Lankaran,2022-07-30,29.7,22.7,26.4,0.0,0.0,0.0,15.1,33.5,74,1012.0,12,23.99,33.8,2
Lankaran,2022-07-31,28.8,22.8,26.3,0.3,0.3,0.0,13.8,30.2,77,1008.5,54,17.37,32.6,51
Lankaran,2022-08-01,30.0,23.3,26.7,0.1,0.1,0.0,14.1,32.4,76,1007.8,44,20.07,34.1,51
Lankaran,2022-08-02,29.8,24.5,27.3,1.4,1.4,0.0,19.0,39.2,81,1007.4,34,19.07,34.2,51
Lankaran,2022-08-03,30.2,25.0,27.6,1.0,1.0,0.0,15.0,31.7,81,1008.5,41,19.32,35.7,51
Lankaran,2022-08-04,31.4,24.0,27.9,0.0,0.0,0.0,11.9,26.3,67,1011.2,7,23.98,35.1,1
Lankaran,2022-08-05,31.1,23.2,27.3,0.0,0.0,0.0,10.1,24.8,66,1009.9,0,23.97,35.8,0
Lankaran,2022-08-06,29.5,23.9,26.8,0.2,0.2,0.0,14.3,30.2,69,1008.1,19,21.6,32.6,51
Lankaran,2022-08-07,28.1,22.7,25.5,0.0,0.0,0.0,11.9,28.4,69,1008.3,16,20.63,30.8,2
Lankaran,2022-08-08,28.8,23.7,25.9,0.1,0.1,0.0,14.9,31.7,65,1010.0,31,19.43,32.5,51
Lankaran,2022-08-09,27.1,23.7,25.3,0.9,0.9,0.0,9.4,18.7,69,1013.5,64,9.57,30.0,51
Lankaran,2022-08-10,29.2,22.7,26.0,0.0,0.0,0.0,13.0,30.2,66,1012.0,8,22.47,32.2,1
Lankaran,2022-08-11,31.0,22.3,26.9,0.0,0.0,0.0,17.0,37.1,71,1009.6,2,22.86,35.7,0
Lankaran,2022-08-12,32.3,23.6,28.1,0.0,0.0,0.0,13.0,28.4,69,1010.1,3,23.05,37.1,0
Lankaran,2022-08-13,32.0,23.9,27.9,0.0,0.0,0.0,12.5,27.0,58,1009.7,4,23.53,36.4,1
Lankaran,2022-08-14,32.4,22.4,27.5,0.0,0.0,0.0,11.7,26.6,57,1006.4,0,23.51,36.8,0
Lankaran,2022-08-15,32.5,22.9,28.2,0.0,0.0,0.0,12.7,28.8,67,1006.1,0,23.19,37.8,0
Lankaran,2022-08-16,33.6,23.7,28.5,0.0,0.0,0.0,13.9,29.9,64,1007.6,0,23.29,39.4,0
Lankaran,2022-08-17,32.6,23.2,28.3,0.0,0.0,0.0,15.9,34.6,68,1009.4,1,23.23,38.6,0
Lankaran,2022-08-18,31.4,23.5,27.6,0.0,0.0,0.0,13.7,31.3,67,1008.7,0,23.44,36.4,0
Lankaran,2022-08-19,30.8,23.0,26.9,0.0,0.0,0.0,13.0,29.9,69,1007.9,0,23.54,35.5,0
Lankaran,2022-08-20,31.6,21.1,26.6,0.0,0.0,0.0,12.4,28.1,55,1010.7,0,23.18,35.6,0
Lankaran,2022-08-21,29.8,23.8,26.5,0.0,0.0,0.0,17.0,34.9,56,1012.5,0,22.76,33.5,0
Lankaran,2022-08-22,29.6,20.7,25.4,0.0,0.0,0.0,13.3,30.2,64,1012.6,1,22.79,32.3,0
Lankaran,2022-08-23,29.6,21.7,25.3,0.0,0.0,0.0,13.4,27.7,61,1015.6,2,22.95,31.2,0
Lankaran,2022-08-24,29.2,21.3,25.4,0.0,0.0,0.0,11.0,25.9,56,1017.6,0,22.59,31.5,0
Lankaran,2022-08-25,29.8,21.4,26.0,0.0,0.0,0.0,14.6,31.7,51,1015.7,0,22.76,31.3,0
Lankaran,2022-08-26,30.5,21.8,26.5,0.0,0.0,0.0,17.2,37.1,53,1013.5,0,22.73,31.3,0
Lankaran,2022-08-27,30.4,20.7,26.2,0.0,0.0,0.0,12.5,27.7,63,1013.1,0,22.49,34.3,0
Lankaran,2022-08-28,30.0,20.7,26.0,0.0,0.0,0.0,9.9,25.6,56,1014.2,0,22.45,33.9,0
Lankaran,2022-08-29,30.9,20.8,26.6,0.0,0.0,0.0,13.3,30.2,49,1014.3,0,22.31,34.5,0
Lankaran,2022-08-30,30.7,20.9,26.6,0.0,0.0,0.0,12.9,29.5,53,1015.1,0,22.15,34.8,0
Lankaran,2022-08-31,31.1,20.8,26.3,0.0,0.0,0.0,19.6,40.0,59,1012.3,1,21.9,33.9,0
Lankaran,2022-09-01,31.1,21.7,26.7,0.0,0.0,0.0,18.8,41.0,73,1010.0,0,21.43,35.5,0
Lankaran,2022-09-02,31.6,22.5,27.5,0.0,0.0,0.0,11.7,28.1,72,1011.3,4,21.37,38.6,1
Lankaran,2022-09-03,33.5,21.6,29.0,0.0,0.0,0.0,10.4,24.8,46,1012.6,0,22.05,36.3,0
Lankaran,2022-09-04,32.3,25.1,29.1,0.0,0.0,0.0,16.3,35.3,50,1008.2,0,21.26,37.2,0
Lankaran,2022-09-05,31.0,21.9,26.8,6.8,6.8,0.0,22.4,45.7,58,1010.0,30,19.66,34.8,63
Lankaran,2022-09-06,21.5,19.3,20.2,48.7,48.7,0.0,18.4,35.6,92,1014.3,100,3.28,23.3,63
Lankaran,2022-09-07,20.2,18.9,19.7,18.0,18.0,0.0,19.6,36.7,84,1015.7,100,4.22,21.8,61
Lankaran,2022-09-08,21.7,18.7,20.2,0.2,0.2,0.0,14.6,28.1,76,1018.9,91,5.92,23.2,51
Lankaran,2022-09-09,23.6,19.9,21.7,0.0,0.0,0.0,8.2,16.2,72,1017.9,95,8.86,25.6,3
Lankaran,2022-09-10,22.6,20.6,21.5,5.1,5.1,0.0,13.4,24.1,85,1019.6,100,6.09,25.9,61
Lankaran,2022-09-11,25.3,20.6,22.4,0.8,0.8,0.0,10.6,22.0,78,1016.9,69,11.5,27.7,51
Lankaran,2022-09-12,26.3,19.7,23.1,0.0,0.0,0.0,14.0,29.5,75,1011.4,33,16.05,29.1,3
Lankaran,2022-09-13,26.6,21.1,23.9,0.0,0.0,0.0,12.1,26.3,81,1005.1,21,16.11,30.6,3
Lankaran,2022-09-14,27.1,22.0,23.8,0.8,0.8,0.0,16.2,34.9,84,1006.8,52,14.71,29.4,51
Lankaran,2022-09-15,24.5,21.1,22.8,0.0,0.0,0.0,10.1,23.4,75,1015.2,51,15.69,26.3,3
Lankaran,2022-09-16,26.1,19.5,23.0,0.6,0.6,0.0,16.1,32.8,79,1012.6,29,16.85,29.2,51
Lankaran,2022-09-17,28.0,19.4,24.2,0.0,0.0,0.0,16.0,33.5,69,1010.6,1,19.11,31.6,0
Lankaran,2022-09-18,28.1,21.7,24.9,0.0,0.0,0.0,16.7,35.6,76,1011.1,2,18.97,32.3,0
Lankaran,2022-09-19,28.4,22.3,25.0,0.0,0.0,0.0,15.6,31.7,80,1009.0,5,18.84,32.4,1
Lankaran,2022-09-20,28.1,21.2,24.5,0.0,0.0,0.0,9.0,22.3,77,1010.4,43,17.31,31.7,3
Lankaran,2022-09-21,28.9,20.5,24.8,0.0,0.0,0.0,9.1,19.8,75,1008.8,18,17.93,33.0,2
Lankaran,2022-09-22,29.5,22.2,25.6,0.0,0.0,0.0,11.9,37.8,81,1007.4,80,13.81,34.2,3
